Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
26388	-3805.804	-3953.542	147.7376	0.150723	0.053476	0.0655917	0.0558135	0.0395249	0.0247246	0.0282563	0.0266231	0.0317802	0.0403644	0.0667912	0.0778598	0.0353903	0.0305278	0.0613595	0.0454638	0.0586316	0.071591	0.118676	0.0527127	0.0761749	0.0786356	0.0478103	0.00537536	0.00801884	0.05285	0.0643751	0.0348587	0.0239672	0.0185321	0.0626506	0.0309892	0.0343895	0.0278122	0.0542268	0.00332681	0.0555151	0.153177	0.0350745	0.0100727	0.00528873	0.0156791	0.00441444	0.00521207	0.016162	0.0120802	0.0833766	0.0225178	0.0806632	0.0318741	0.017109	0.0401803	0.173202	0.0319392	0.0143341	0.000952942	0.0948786	0.0706156	0.011888	0.0410849	0.0115976	0.054535	0.0381695	0.0116808	0.209534	0.00299477	0.0135992	0.0276224	0.0274387	0.00619611	0.0791556	0.0524783	0.127498	0.0224532	0.0370637	0.0432412	0.0361794	0.16861	0.00454925	0.0233037	0.0547114	0.0191889	0.029105	0.0443728	0.0507199	0.0516535	0.0122749	0.0264311	0.0267748	1.058486	0.941514	0.19603	0.451714	0.780412	1.28137	2.21379	5.10126	1.178232	0.8894911	0.036759	0.013042	0.0159968	0.013612	0.00963953	0.00602995	0.00689127	0.00649296	0.00775069	0.00984426	0.0162893	0.0189888	0.00863116	0.00744525	0.0149646	0.0110879	0.0142994	0.0174599	0.0289432	0.0128558	0.0185779	0.019178	0.0116602	0.00131097	0.00195567	0.0128893	0.0157001	0.00850149	0.00584522	0.0045197	0.0152795	0.0075578	0.00838707	0.00678297	0.0132251	0.000811357	0.0135393	0.0373576	0.00855413	0.00245657	0.00128984	0.00382389	0.00107661	0.00127114	0.00394166	0.00294619	0.0203343	0.00549175	0.0196725	0.0077736	0.00417263	0.00979935	0.0422414	0.00778948	0.00349588	0.000232408	0.0231394	0.0172221	0.0028993	0.01002	0.00282847	0.0133002	0.00930895	0.00284878	0.0511021	0.000730378	0.00331663	0.00673667	0.00669187	0.00151114	0.0193048	0.0127986	0.0310949	0.005476	0.00903926	0.0105459	0.0088236	0.0411213	0.00110949	0.00568343	0.0133433	0.00467988	0.00709826	0.0108218	0.0123698	0.0125975	0.00299366	0.00644614	0.00652997	0.338856	0.661144	0.3388564	4.100299
26424	-3806	-3954.189	148.189	0.188234	0.0484954	0.0805464	0.0278325	0.053388	0.00830503	0.0278884	0.00699863	0.0505659	0.105299	0.0295849	0.0728138	0.026111	0.0304571	0.0480524	0.057171	0.0785243	0.0289385	0.125103	0.0548333	0.0585317	0.103945	0.0324095	0.00678117	0.00353859	0.0527621	0.06786	0.0210656	0.0500231	0.0326155	0.0250146	0.0477066	0.0397708	0.0220588	0.0412606	0.0150481	0.0428751	0.143002	0.0355967	0.0138712	0.00330963	0.0232742	0.0387082	0.00826493	0.00799471	0.0285648	0.0217009	0.0159987	0.0242497	0.0568206	0.0718048	0.0309867	0.0652929	0.00485631	0.0635898	0.00453438	0.144944	0.0359238	0.0081782	0.0223092	0.0155965	0.0315094	0.00797963	0.0182267	0.183307	0.0101899	0.055409	0.060831	0.0325032	0.00553056	0.0720103	0.0414248	0.0621789	0.0429584	0.0255128	0.0373391	0.0262833	0.0874346	0.0473195	0.0183193	0.0933226	0.0314669	0.0133952	0.0192756	0.0933575	0.0589925	0.00969479	0.00731342	0.0651221	1.126091	0.8739091	0.217608	0.475316	0.792911	1.26118	2.10386	4.59541	1.102722	0.7760556	0.047534	0.0122463	0.02034	0.00702842	0.0134818	0.00209723	0.00704254	0.00176733	0.0127692	0.0265908	0.00747094	0.0183874	0.00659371	0.00769121	0.0121345	0.0144372	0.0198294	0.00730771	0.0315918	0.0138468	0.0147808	0.0262488	0.00818423	0.00171242	0.000893586	0.0133238	0.0171364	0.00531961	0.0126321	0.00823627	0.00631683	0.0120471	0.0100432	0.00557042	0.0104194	0.00380004	0.0108271	0.0361116	0.00898908	0.00350284	0.000835768	0.00587735	0.00977481	0.00208711	0.00201887	0.00721336	0.00548005	0.00404008	0.00612368	0.0143487	0.0181326	0.00782493	0.0164881	0.00122634	0.0160581	0.00114505	0.036602	0.0090717	0.00206521	0.00563365	0.00393851	0.00795694	0.00201506	0.00460271	0.0462898	0.00257322	0.0139922	0.0153614	0.0082079	0.00139661	0.0181845	0.0104608	0.0157018	0.0108481	0.00644265	0.00942908	0.00663722	0.0220795	0.0119494	0.0046261	0.0235664	0.0079462	0.00338264	0.00486758	0.0235752	0.0148971	0.00244819	0.00184683	0.016445	0.362766	0.637234	0.3627659	3.95999
26460	-3816.618	-3963.316	146.6981	0.139382	0.0682589	0.0547503	0.0214442	0.0231385	0.0419026	0.0291435	0.010571	0.0360608	0.110299	0.0411963	0.186214	0.0525513	0.0618053	0.0765341	0.0734714	0.135265	0.0842375	0.118259	0.0451332	0.0739583	0.126229	0.0319748	0.00868693	0.00090707	0.021174	0.0531656	0.0459636	0.0627864	0.025769	0.116897	0.0249754	0.049369	0.0410319	0.0580271	0.00519226	0.0287148	0.1831	0.0194591	0.00493081	0.00516494	0.0155967	0.00917966	0.0102107	0.0146929	0.0262606	0.0552829	0.0749506	0.000747078	0.0730415	0.0218056	0.0665879	0.14436	0.0362813	0.0408683	0.00999365	0.0587747	0.0560857	0.0218715	0.0678199	0.042226	0.00394657	0.0161152	0.0130915	0.238741	0.0133709	0.0541435	0.0161822	0.0464451	0.0149299	0.0660431	0.119436	0.138456	0.0605781	0.0338969	0.0933767	0.0124631	0.301477	0.0553202	0.0116036	0.0708946	0.012052	0.0307693	0.0238258	0.17433	0.00355519	0.0144878	0.0290997	0.0177625	1.20471	0.7952902	0.243736	0.502342	0.80671	1.2396	1.99068	4.1028	1.020734	0.6601509	0.0282715	0.0138453	0.0111052	0.00434962	0.00469329	0.00849931	0.00591132	0.00214416	0.00731437	0.0223724	0.00835604	0.0377706	0.0106592	0.0125363	0.0155238	0.0149025	0.0274365	0.0170863	0.0239871	0.00915456	0.0150013	0.0256036	0.0064856	0.00176201	0.000183985	0.00429482	0.0107838	0.009323	0.0127353	0.00522684	0.0237108	0.00506588	0.0100137	0.00832269	0.0117699	0.00105317	0.00582435	0.0371391	0.00394699	0.00100014	0.00104763	0.00316354	0.00186195	0.00207108	0.00298023	0.00532655	0.0112133	0.0152026	0.000151533	0.0148153	0.00442293	0.0135063	0.0292813	0.00735911	0.00828951	0.00202706	0.0119215	0.0113761	0.0044363	0.0137562	0.00856488	0.000800502	0.00326871	0.00265541	0.048425	0.00271208	0.0109822	0.00328231	0.00942068	0.0030283	0.0133958	0.0242257	0.0280837	0.0122873	0.00687547	0.01894	0.00252796	0.0611499	0.0112208	0.00235362	0.0143799	0.00244455	0.00624108	0.0048327	0.0353601	0.000721115	0.00293863	0.00590243	0.00360284	0.296374	0.703626	0.2963741	4.930126
26496	-3803.044	-3951.287	148.2433	0.16097	0.0529734	0.0782717	0.0204835	0.0410952	0.0362329	0.00905258	0.0420223	0.0300596	0.0194002	0.0722176	0.0845123	0.0293658	0.0181457	0.0957835	0.0266782	0.0904306	0.0769001	0.122893	0.0342727	0.0573184	0.0673573	0.0263188	0.000580021	0.00271951	0.0286808	0.0700539	0.0315538	0.0642814	0.012538	0.0290292	0.0179933	0.0439646	0.0547763	0.0370047	0.0437159	0.0630582	0.102611	0.0336717	0.0113754	0.0123916	0.00605105	0.018321	0.00107603	0.00608442	0.0152912	0.0149245	0.00628751	0.0594675	0.0930728	0.0225046	0.0180878	0.00560325	0.0227164	0.0240976	0.057435	0.160422	0.000742351	0.100803	0.209231	0.0364047	0.0489419	0.00903089	0.066685	0.0228299	0.109367	0.0272569	0.0195592	0.000543862	0.0365086	0.0354254	0.00989423	0.0215821	0.0191045	0.11373	0.00527573	0.0365549	0.0153143	0.0198343	0.0346441	0.0349451	0.00686295	0.0675163	0.0886899	0.0431516	0.0467781	0.0199175	0.0928873	0.0180237	1.087244	0.9127555	0.226158	0.484335	0.797574	1.2538	2.06469	4.42168	1.074856	0.8395126	0.0412508	0.0135751	0.0200582	0.00524918	0.0105312	0.00928516	0.00231985	0.0107688	0.00770318	0.00497156	0.0185067	0.0216574	0.00752539	0.00465008	0.0245458	0.00683665	0.0231741	0.0197067	0.031493	0.00878285	0.0146886	0.0172612	0.00674455	0.000148638	0.000696911	0.00734984	0.0179523	0.00808609	0.016473	0.00321302	0.00743912	0.00461102	0.0112665	0.0140372	0.00948296	0.0112028	0.0161595	0.0262955	0.00862882	0.00291511	0.00317552	0.00155066	0.00469501	0.000275746	0.00155921	0.00391858	0.0038246	0.00161126	0.0152393	0.0238512	0.0057671	0.00463525	0.00143591	0.00582138	0.00617533	0.0147185	0.0411103	0.000190238	0.0258321	0.0536182	0.0093292	0.012542	0.00231429	0.0170889	0.00585047	0.0280267	0.00698496	0.00501232	0.000139372	0.00935583	0.00907824	0.00253553	0.00553071	0.00489578	0.0291448	0.00135198	0.0093677	0.0039245	0.0050828	0.00887803	0.00895514	0.00175872	0.017302	0.022728	0.0110582	0.0119875	0.00510414	0.0238036	0.00461881	0.411556	0.588444	0.4115561	3.902233
26532	-3802.148	-3948.552	146.4037	0.246212	0.126917	0.0790802	0.0377163	0.0770505	0.0481783	0.0116083	0.0442191	0.0422848	0.0890821	0.0307948	0.0998213	0.0413616	0.0541632	0.119674	0.0453736	0.104523	0.0684495	0.130161	0.0100365	0.123934	0.0985781	0.038971	0.000487568	0.00142574	0.0671	0.0636744	0.0611493	0.0515085	0.0249208	0.0564524	0.033473	0.0507403	0.0748385	0.0669018	0.00995041	0.0428125	0.176029	0.0133421	0.0115903	0.00629922	0.0135804	0.0449271	0.0120346	0.00512124	0.0231624	0.00414887	0.0191087	0.0356537	0.0306379	0.0133604	0.0261523	0.0069292	0.0144681	0.0179706	0.0669609	0.0786034	0.00878392	0.0716125	0.222323	0.150001	0.148652	0.0870855	0.0827637	0.0674898	0.106236	0.0306149	0.00963573	0.00390456	0.0373496	0.0372404	0.0430048	0.0160266	0.0264157	0.175839	0.0324522	0.0103552	0.0261038	0.0243645	0.108535	0.0277323	0.00505784	0.147082	0.0709123	0.0477107	0.101585	0.0289926	0.0660316	0.055164	1.14072	0.85928	0.271959	0.529915	0.820271	1.21911	1.8871	3.67702	0.9415108	0.7532786	0.0485552	0.0250292	0.0155953	0.007438	0.0151951	0.00950119	0.00228927	0.0087204	0.00833894	0.0175678	0.00607301	0.0196857	0.00815688	0.0106815	0.0236007	0.00894808	0.0206128	0.0134989	0.0256689	0.00197928	0.024441	0.0194405	0.00768544	9.61528e-05	0.000281169	0.0132327	0.0125572	0.0120592	0.0101579	0.00491461	0.0111329	0.00660117	0.0100064	0.0147588	0.0131936	0.00196231	0.00844301	0.0347145	0.00263119	0.0022857	0.00124226	0.00267818	0.00886002	0.00237334	0.00100996	0.00456783	0.000818195	0.00376841	0.00703122	0.00604207	0.00263478	0.00515747	0.0013665	0.00285323	0.00354396	0.0132053	0.0155013	0.00173227	0.0141226	0.0438441	0.0295816	0.0293156	0.017174	0.0163217	0.0133096	0.0209506	0.00603753	0.00190025	0.000770014	0.00736568	0.00734415	0.00848093	0.00316059	0.00520942	0.034677	0.00639987	0.00204213	0.00514789	0.00480489	0.0214041	0.00546907	0.000997452	0.0290059	0.0139845	0.00940897	0.0200334	0.00571761	0.013022	0.0108788	0.371767	0.628233	0.3717671	5.070763
26568	-3809.386	-3954.65	145.2638	0.186352	0.0690356	0.0580937	0.0406489	0.0579114	0.034274	0.0297427	0.0749275	0.0275779	0.133222	0.0640959	0.109392	0.0755023	0.0673268	0.0937652	0.0552835	0.105716	0.0463434	0.186007	0.068639	0.107943	0.139485	0.038015	0.0062803	0.00344922	0.0629496	0.0926425	0.0652881	0.0734984	0.0129946	0.101372	0.0525043	0.0544894	0.0874641	0.074906	0.00990827	0.0809018	0.136491	0.0403676	0.0292065	0.00466939	0.0289482	0.0377653	0.00578722	0.00982269	0.0327182	0.000232517	0.0318587	0.0586301	0.114249	0.0702741	0.00802616	0.0198017	0.0349693	0.0296774	0.124098	0.0633214	0.0137933	0.103454	0.223426	0.0525662	0.145226	0.0770953	0.0967172	0.0690214	0.0194015	0.0451053	0.0332121	0.0227745	0.0806173	0.057729	0.0162955	0.0361529	0.0284566	0.357241	0.044973	0.00523894	0.0201638	0.0696386	0.0360564	0.0163408	0.0111849	0.0439861	0.0833236	0.053928	0.111843	0.046069	0.0734316	0.0256949	0.9540761	1.045924	0.397733	0.637852	0.869113	1.1506	1.56776	2.51425	0.666651	1.096269	0.0329885	0.0122208	0.0102839	0.00719575	0.0102516	0.00606724	0.0052651	0.0132638	0.0048819	0.0235832	0.0113464	0.0193647	0.0133656	0.0119183	0.0165985	0.00978638	0.018714	0.00820379	0.0329273	0.0121506	0.0191083	0.0246919	0.00672948	0.00111175	0.000610587	0.0111434	0.0163997	0.0115574	0.0130108	0.00230032	0.0179451	0.00929441	0.00964582	0.015483	0.01326	0.00175398	0.0143214	0.0241618	0.00714595	0.0051702	0.000826583	0.00512446	0.00668527	0.00102446	0.00173883	0.00579184	4.11605e-05	0.00563968	0.0103788	0.0202246	0.0124401	0.00142081	0.00350533	0.00619033	0.00525354	0.021968	0.0112093	0.00244172	0.0183136	0.0395513	0.00930536	0.0257083	0.0136476	0.0171211	0.0122183	0.00343449	0.00798463	0.00587927	0.00403158	0.014271	0.0102193	0.00288466	0.00639985	0.00503745	0.0632394	0.00796119	0.000927406	0.00356943	0.0123275	0.00638277	0.00289268	0.00197998	0.0077865	0.0147501	0.00954643	0.0197987	0.00815521	0.012999	0.00454855	0.328149	0.671851	0.3281493	5.649022
26604	-3802.033	-3949.294	147.261	0.222561	0.0886595	0.0322004	0.0235423	0.105979	0.0119978	0.032867	0.0238847	0.0335182	0.0269608	0.0393688	0.102927	0.0577844	0.0283894	0.104551	0.108698	0.0859497	0.0604334	0.109471	0.0420993	0.0617011	0.0695924	0.0755059	0.00819913	0.00454883	0.0450102	0.0618725	0.0317657	0.0401945	0.0516524	0.046194	0.0294951	0.0222255	0.0427986	0.0261682	0.0244486	0.0632302	0.166644	0.0494884	0.029684	0.00310149	0.00786684	0.0408012	0.0072065	0.0106076	0.0144699	0.038858	0.0339004	0.00420312	0.0196697	0.0508612	0.0815269	0.000275146	0.0538599	0.0568768	0.0275853	0.0421132	0.0163175	0.0143122	0.0210976	0.0168984	0.0149981	0.171578	0.000521536	0.115389	0.0595124	0.027017	0.0415933	0.0704586	0.00504268	0.0607237	0.022652	0.0447123	0.00318979	0.0418561	0.091033	0.0684559	0.0169299	0.109329	0.257189	0.0212853	0.0532131	0.0179906	0.103396	0.0117795	0.0388976	0.0403317	0.0280083	0.163608	1.126293	0.873707	0.257703	0.51618	0.813578	1.22914	1.93731	3.88043	0.9804431	0.7757369	0.0488569	0.0194627	0.00706868	0.00516804	0.0232647	0.00263378	0.00721502	0.00524321	0.00735797	0.00591846	0.0086423	0.0225948	0.0126849	0.00623208	0.0229512	0.0238616	0.0188678	0.0132664	0.0240312	0.00924171	0.0135447	0.015277	0.0165752	0.00179988	0.000998566	0.00988071	0.0135823	0.00697324	0.00882355	0.0113388	0.0101406	0.0064748	0.00487897	0.00939521	0.00574448	0.005367	0.0138804	0.0365819	0.0108638	0.00651628	0.000680843	0.00172694	0.00895674	0.00158198	0.00232859	0.00317644	0.00853016	0.00744187	0.000922674	0.00431793	0.0111651	0.0178969	6.04004e-05	0.0118234	0.0124857	0.00605557	0.00924475	0.00358204	0.00314183	0.00463138	0.00370955	0.00329241	0.037665	0.000114488	0.0253304	0.0130643	0.0059308	0.00913062	0.0154672	0.00110698	0.0133302	0.00497261	0.00981532	0.000700229	0.00918831	0.0199837	0.0150276	0.00371647	0.024	0.0564584	0.00467259	0.0116814	0.00394932	0.0226977	0.00258585	0.00853886	0.00885368	0.00614842	0.0359155	0.466383	0.533617	0.4663828	4.555362
26640	-3807.614	-3956.316	148.7023	0.177275	0.0709885	0.0421896	0.0301027	0.048275	0.00884147	0.0270943	0.00820449	0.0156467	0.049576	0.0619824	0.127524	0.0366114	0.0368663	0.0506518	0.0630739	0.124734	0.0533497	0.112697	0.0423089	0.0320515	0.082947	0.0518152	0.00948773	0.00795893	0.0462195	0.0273976	0.0336731	0.0419236	0.0504595	0.0287189	0.029155	0.0713093	0.0421158	0.046206	0.0137009	0.0480817	0.139801	0.010133	0.0133086	0.0101118	0.00900792	0.0202021	0.00927698	0.00371876	0.0100151	0.0607902	0.0326682	0.00229745	0.0323152	0.0551592	0.033776	0.00457696	0.0334871	0.0176591	0.0196111	0.01724	0.0330951	0.00640833	0.0198277	0.0048677	0.0136898	0.187644	0.00639703	0.100761	0.0528719	0.0178813	0.0489509	0.0271397	0.00282164	0.0135589	0.0215728	0.0253716	0.0226911	0.0195053	0.00439898	0.0157356	0.0321361	0.109821	0.179492	0.0356103	0.0422884	0.0378882	0.0801406	0.0116908	0.0239641	0.0421279	0.0168255	0.143989	1.23409	0.7659099	0.220601	0.478493	0.794561	1.25856	2.08989	4.53306	1.092845	0.6206273	0.046805	0.0187427	0.0111391	0.00794783	0.0127458	0.00233436	0.00715355	0.00216618	0.0041311	0.0130892	0.0163648	0.0336693	0.00966628	0.0097336	0.0133733	0.016653	0.0329328	0.0140856	0.0297546	0.0111706	0.00846237	0.0219	0.0136805	0.00250499	0.00210135	0.012203	0.00723363	0.00889049	0.0110688	0.0133225	0.00758247	0.00769761	0.0188274	0.0111196	0.0121995	0.00361738	0.0126947	0.0369109	0.00267536	0.0035138	0.00266976	0.00237831	0.00533382	0.00244935	0.000981841	0.00264423	0.0160501	0.00862518	0.000606582	0.00853198	0.0145633	0.00891767	0.00120843	0.00884139	0.00466243	0.00517781	0.00455178	0.00873791	0.00169195	0.00523498	0.00128519	0.00361445	0.0495426	0.00168897	0.0266033	0.0139594	0.0047211	0.0129242	0.00716552	0.000744981	0.00357988	0.00569573	0.00669872	0.00599099	0.00514988	0.00116144	0.00415457	0.0084847	0.0289953	0.0473903	0.00940196	0.0111651	0.0100034	0.021159	0.00308664	0.00632711	0.0111228	0.00444234	0.0380166	0.295376	0.704624	0.2953763	3.787536
26676	-3811.549	-3957.099	145.5509	0.245072	0.057168	0.0536788	0.0038501	0.0453703	0.043963	0.00405835	0.0326684	0.0364256	0.0639079	0.0305645	0.102421	0.0225211	0.0528884	0.134534	0.105395	0.129779	0.0564769	0.132909	0.0837113	0.0615342	0.173981	0.0339155	0.00942609	0.00505063	0.0855886	0.0626282	0.0285217	0.0608623	0.0769788	0.0330124	0.0373738	0.0617835	0.0652547	0.043991	0.0299458	0.109159	0.225219	0.0202263	0.0484364	0.0146305	0.0130847	0.0409885	0.0149451	0.0213196	0.0198761	0.14311	0.00803745	0.0424407	0.0383503	0.0339772	0.0489532	0.0166862	0.0530126	0.0367657	0.0299147	0.0362166	0.0136561	0.0252094	0.0414766	0.0195106	0.0222049	0.296954	0.0472861	0.0733366	0.0274213	0.0633074	0.0763667	0.0305698	0.0157266	0.0318598	0.0027627	0.0438992	0.0742525	0.0396615	0.0051111	0.00342273	0.0648851	0.202888	0.243843	0.0442529	0.13706	0.0112016	0.122138	0.0222495	0.03312	0.05284	0.0204662	0.300562	1.051968	0.9480316	0.336191	0.587645	0.847165	1.18041	1.70171	2.9745	0.7882001	0.9011978	0.0443003	0.0103339	0.00970321	0.000695962	0.00820134	0.00794694	0.000733604	0.00590528	0.00658444	0.0115523	0.00552497	0.0185141	0.00407101	0.00956034	0.024319	0.0190516	0.0234595	0.010209	0.0240253	0.015132	0.0111232	0.0314495	0.00613072	0.0017039	0.000912975	0.0154714	0.0113209	0.00515571	0.0110017	0.013915	0.00596747	0.00675586	0.0111683	0.0117957	0.00795201	0.00541314	0.0197321	0.0407115	0.00365619	0.00875558	0.00264468	0.00236525	0.00740926	0.00270154	0.00385382	0.00359289	0.0258691	0.00145289	0.00767176	0.00693236	0.00614186	0.008849	0.00301627	0.00958278	0.00664593	0.0054075	0.00654667	0.00246853	0.00455696	0.00749749	0.00352682	0.00401386	0.0536788	0.00854764	0.0132567	0.0049568	0.0114437	0.0138044	0.00552593	0.00284281	0.00575912	0.000499398	0.00793542	0.0134222	0.00716939	0.000923905	0.000618707	0.0117289	0.0366749	0.0440782	0.00799936	0.0247755	0.00202485	0.0220783	0.00402192	0.00598691	0.00955158	0.00369956	0.0543309	0.373747	0.626253	0.3737469	5.532063
26712	-3811.218	-3957.594	146.3754	0.262521	0.0491253	0.037978	0.113072	0.0953638	0.0290436	0.010557	0.0213792	0.0305265	0.0682538	0.0360143	0.107135	0.0380475	0.024565	0.144772	0.0667931	0.158472	0.0780817	0.162234	0.0517764	0.049096	0.120081	0.0246647	0.0137512	0.0256082	0.0494625	0.0519808	0.0235076	0.0742196	0.0341036	0.0644407	0.0541039	0.0624015	0.0747805	0.0805836	0.0154727	0.0696356	0.177738	0.0564562	0.026786	0.0112923	0.036777	0.0372862	0.00271079	0.020623	0.0279485	0.0488641	0.026236	0.0106652	0.0315472	0.0235993	0.029247	0.00430954	0.0601226	0.0379091	0.0642007	0.0379788	0.0266514	0.0436609	0.0136327	0.0297136	0.0111622	0.161625	0.0107619	0.0634933	0.0430509	0.044372	0.0834493	0.0533348	0.0238192	0.00198911	0.0164618	0.0135556	0.0352596	0.00829021	0.0317876	0.0544727	0.103969	0.145963	0.170265	0.0445903	0.0689408	0.015161	0.0531778	0.0289984	0.0406704	0.0425816	0.0234078	0.2283	1.005762	0.9942385	0.301474	0.557223	0.833231	1.20015	1.79461	3.31704	0.8670117	0.988543	0.0526889	0.00985962	0.00762233	0.022694	0.0191398	0.00582916	0.00211882	0.00429089	0.00612678	0.0136988	0.00722819	0.0215024	0.00763627	0.00493029	0.0290562	0.0134056	0.0318059	0.0156713	0.0325609	0.0103917	0.00985374	0.0241006	0.0049503	0.00275991	0.00513966	0.00992731	0.0104327	0.00471806	0.0148961	0.00684472	0.0129335	0.0108588	0.0125242	0.0150087	0.0161734	0.00310542	0.0139761	0.0356726	0.011331	0.00537604	0.00226641	0.00738128	0.00748347	0.000544065	0.00413911	0.00560936	0.0098072	0.00526567	0.00214055	0.00633165	0.00473646	0.00586998	0.00086494	0.0120668	0.0076085	0.0128853	0.00762248	0.00534903	0.00876291	0.00273614	0.00596363	0.0022403	0.0324388	0.00215996	0.0127433	0.00864047	0.00890563	0.0167486	0.0107045	0.0047806	0.000399221	0.00330395	0.00272066	0.00707672	0.00166387	0.0063799	0.0109329	0.020867	0.0292952	0.0341728	0.00894944	0.0138367	0.00304288	0.010673	0.00582008	0.00816269	0.00854628	0.00469804	0.0458207	0.302015	0.697985	0.3020154	4.982472
